timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,3
9,3
10,4
11,5
12,5
13,5
14,5
15,5
16,5
17,5
18,7
19,8
20,9
21,11
22,17
23,22
24,22
25,22
26,22
27,22
28,22
29,27
30,29
31,43
32,59
33,77
34,90
35,95
36,103
37,103
38,106
39,121
40,135
41,157
42,184
43,235
44,275
45,315
46,354
47,385
48,411
49,459
