timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,6
11,14
12,18
13,18
14,19
15,19
16,19
17,19
18,22
19,29
20,46
21,50
22,54
23,66
24,77
25,90
26,94
27,104
28,108
29,128
30,168
31,184
32,220
33,296
34,321
35,345
36,390
37,430
38,474
39,529
40,608
41,681
42,782
43,915
44,1096
45,1333
46,1527
47,1699
48,1849
49,2014
