timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,4
8,6
9,8
10,9
11,9
12,9
13,9
14,10
15,15
16,20
17,20
18,28
19,39
20,39
21,39
22,40
23,40
24,43
25,50
26,77
27,98
28,114
29,129
30,141
31,162
32,184
33,206
34,218
35,234
36,263
37,302
38,387
39,455
40,573
41,646
42,709
43,800
44,901
45,988
46,1096
47,1228
48,1383
49,1582
