timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,3
11,4
12,4
13,4
14,4
15,4
16,4
17,4
18,4
19,4
20,5
21,9
22,10
23,10
24,11
25,11
26,11
27,11
28,15
29,23
30,25
31,25
32,28
33,28
34,34
35,42
36,52
37,60
38,64
39,67
40,75
41,87
42,98
43,111
44,132
45,142
46,165
47,184
48,219
49,256
