timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,7
10,16
11,21
12,22
13,23
14,23
15,23
16,23
17,23
18,25
19,45
20,57
21,77
22,85
23,91
24,93
25,106
26,123
27,128
28,140
29,173
30,214
31,252
32,278
33,309
34,330
35,384
36,456
37,513
38,556
39,650
40,770
41,856
42,946
43,1077
44,1263
45,1464
46,1665
47,1916
48,2141
49,2367
