timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,4
9,7
10,10
11,14
12,14
13,14
14,14
15,14
16,14
17,17
18,22
19,32
20,39
21,54
22,62
23,65
24,71
25,78
26,89
27,91
28,100
29,122
30,155
31,195
32,225
33,264
34,282
35,297
36,329
37,352
38,414
39,483
40,527
41,592
42,653
43,777
44,915
45,1019
46,1153
47,1323
48,1450
49,1619
