timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,11
14,11
15,12
16,12
17,12
18,12
19,12
20,13
21,13
22,20
23,29
24,31
25,43
26,46
27,50
28,57
29,65
30,65
31,70
32,83
33,96
34,115
35,132
36,151
37,170
38,206
39,244
40,254
41,274
42,321
43,393
44,462
45,511
46,574
47,684
48,760
49,814
