timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,5
9,9
10,9
11,11
12,12
13,13
14,13
15,14
16,15
17,17
18,17
19,29
20,32
21,34
22,36
23,50
24,57
25,76
26,91
27,94
28,99
29,113
30,134
31,154
32,167
33,193
34,230
35,261
36,304
37,351
38,410
39,451
40,511
41,561
42,619
43,710
44,833
45,996
46,1124
47,1279
48,1434
49,1552
