timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,3
7,6
8,7
9,7
10,7
11,9
12,9
13,9
14,9
15,13
16,22
17,29
18,33
19,37
20,40
21,41
22,41
23,50
24,58
25,64
26,81
27,98
28,119
29,163
30,181
31,205
32,220
33,237
34,247
35,286
36,364
37,423
38,509
39,611
40,711
41,772
42,833
43,932
44,1021
45,1173
46,1316
47,1510
48,1726
49,1938
