timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,3
8,4
9,4
10,4
11,4
12,4
13,4
14,7
15,10
16,11
17,16
18,21
19,25
20,26
21,26
22,29
23,37
24,40
25,43
26,50
27,56
28,70
29,82
30,88
31,105
32,121
33,139
34,155
35,172
36,207
37,243
38,288
39,346
40,387
41,419
42,456
43,538
44,647
45,741
46,849
47,932
48,1074
49,1231
