timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,6
8,7
9,7
10,8
11,14
12,14
13,14
14,14
15,16
16,25
17,25
18,27
19,28
20,32
21,35
22,44
23,66
24,70
25,84
26,99
27,105
28,107
29,118
30,150
31,165
32,194
33,221
34,243
35,277
36,342
37,397
38,439
39,493
40,571
41,635
42,713
43,791
44,917
45,1109
46,1236
47,1376
48,1552
49,1688
