timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,3
8,5
9,11
10,11
11,11
12,11
13,11
14,11
15,11
16,11
17,11
18,16
19,33
20,40
21,48
22,57
23,58
24,58
25,67
26,72
27,76
28,89
29,106
30,135
31,170
32,218
33,239
34,252
35,269
36,285
37,316
38,384
39,448
40,522
41,633
42,710
43,854
44,961
45,1072
46,1182
47,1325
48,1480
49,1656
