timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,4
11,8
12,8
13,10
14,14
15,14
16,14
17,14
18,14
19,18
20,21
21,28
22,39
23,49
24,55
25,57
26,58
27,66
28,68
29,77
30,104
31,123
32,133
33,152
34,170
35,183
36,217
37,255
38,275
39,318
40,382
41,416
42,460
43,519
44,585
45,686
46,794
47,940
48,1076
49,1202
