timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,4
9,7
10,8
11,8
12,8
13,8
14,11
15,12
16,15
17,19
18,19
19,21
20,23
21,25
22,28
23,36
24,45
25,48
26,52
27,57
28,58
29,69
30,85
31,102
32,114
33,133
34,143
35,152
36,188
37,207
38,235
39,252
40,275
41,305
42,364
43,433
44,482
45,536
46,635
47,748
48,826
49,897
