timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,3
8,4
9,4
10,11
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,14
19,18
20,23
21,30
22,43
23,53
24,61
25,63
26,70
27,79
28,79
29,89
30,116
31,131
32,155
33,185
34,204
35,226
36,263
37,296
38,322
39,359
40,410
41,461
42,520
43,634
44,755
45,842
46,957
47,1088
48,1196
49,1335
