timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,4
8,8
9,8
10,10
11,15
12,17
13,17
14,17
15,23
16,25
17,30
18,33
19,34
20,41
21,48
22,56
23,72
24,94
25,102
26,113
27,125
28,135
29,147
30,170
31,185
32,208
33,235
34,275
35,324
36,408
37,472
38,537
39,594
40,658
41,716
42,769
43,886
44,989
45,1151
46,1335
47,1570
48,1797
49,2026
