timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,5
8,12
9,13
10,13
11,13
12,13
13,13
14,15
15,18
16,21
17,26
18,36
19,42
20,45
21,48
22,50
23,51
24,52
25,64
26,73
27,87
28,102
29,119
30,145
31,170
32,183
33,195
34,207
35,226
36,257
37,284
38,319
39,368
40,426
41,494
42,563
43,635
44,739
45,837
46,921
47,1012
48,1102
49,1231
