timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,4
8,5
9,5
10,5
11,5
12,11
13,11
14,11
15,11
16,15
17,15
18,19
19,23
20,26
21,26
22,33
23,46
24,47
25,67
26,79
27,88
28,100
29,103
30,115
31,134
32,165
33,183
34,205
35,249
36,291
37,329
38,386
39,440
40,506
41,554
42,607
43,701
44,818
45,948
46,1113
47,1269
48,1410
49,1564
