timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,6
11,9
12,9
13,9
14,9
15,9
16,9
17,9
18,9
19,18
20,20
21,21
22,26
23,35
24,38
25,45
26,51
27,54
28,57
29,64
30,79
31,87
32,94
33,116
34,139
35,161
36,174
37,230
38,274
39,313
40,350
41,375
42,407
43,448
44,563
45,683
46,770
47,902
48,1017
49,1151
