timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,4
10,4
11,5
12,5
13,7
14,8
15,8
16,8
17,8
18,13
19,13
20,13
21,15
22,20
23,20
24,23
25,24
26,31
27,34
28,43
29,53
30,65
31,69
32,78
33,83
34,88
35,93
36,126
37,172
38,219
39,244
40,262
41,278
42,301
43,341
44,384
45,437
46,515
47,612
48,711
49,790
