timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,4
9,8
10,8
11,8
12,8
13,8
14,8
15,8
16,11
17,17
18,24
19,25
20,30
21,31
22,31
23,31
24,31
25,31
26,35
27,52
28,69
29,84
30,101
31,120
32,129
33,134
34,145
35,170
36,203
37,249
38,304
39,325
40,382
41,433
42,480
43,551
44,630
45,718
46,860
47,1019
48,1113
49,1233
