timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,3
10,5
11,10
12,10
13,11
14,11
15,11
16,11
17,11
18,15
19,15
20,15
21,18
22,25
23,32
24,36
25,47
26,49
27,50
28,58
29,65
30,79
31,85
32,95
33,107
34,132
35,144
36,167
37,192
38,226
39,244
40,289
41,334
42,365
43,423
44,506
45,572
46,668
47,761
48,835
49,925
