timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,16
10,16
11,16
12,16
13,16
14,17
15,17
16,17
17,21
18,30
19,40
20,45
21,53
22,54
23,83
24,89
25,98
26,103
27,108
28,134
29,171
30,210
31,233
32,257
33,287
34,333
35,366
36,417
37,499
38,566
39,660
40,770
41,849
42,941
43,1074
44,1236
45,1430
46,1634
47,1894
48,2068
49,2308
