timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,5
13,7
14,8
15,8
16,8
17,8
18,8
19,8
20,8
21,13
22,18
23,21
24,25
25,26
26,26
27,29
28,33
29,34
30,37
31,45
32,54
33,63
34,69
35,90
36,103
37,113
38,131
39,147
40,159
41,168
42,186
43,224
44,270
45,325
46,364
47,412
48,445
49,482
