timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,3
9,6
10,7
11,8
12,8
13,8
14,8
15,8
16,8
17,8
18,8
19,8
20,8
21,12
22,23
23,23
24,24
25,24
26,24
27,28
28,28
29,35
30,46
31,51
32,57
33,70
34,84
35,88
36,101
37,105
38,112
39,120
40,140
41,164
42,195
43,242
44,288
45,338
46,380
47,421
48,452
49,463
