timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,4
12,5
13,10
14,10
15,10
16,10
17,10
18,10
19,10
20,10
21,14
22,26
23,29
24,35
25,48
26,56
27,56
28,56
29,57
30,67
31,75
32,108
33,139
34,156
35,166
36,191
37,201
38,237
39,277
40,319
41,361
42,399
43,446
44,547
45,652
46,743
47,867
48,953
49,1039
