timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,3
11,3
12,3
13,3
14,3
15,5
16,6
17,6
18,6
19,6
20,6
21,6
22,6
23,12
24,12
25,12
26,12
27,12
28,12
29,16
30,18
31,23
32,34
33,42
34,45
35,50
36,53
37,53
38,58
39,58
40,73
41,88
42,99
43,134
44,164
45,183
46,191
47,216
48,230
49,263
