timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,9
7,16
8,16
9,16
10,18
11,18
12,18
13,18
14,20
15,20
16,23
17,31
18,37
19,49
20,58
21,67
22,77
23,90
24,92
25,96
26,112
27,127
28,144
29,195
30,231
31,266
32,296
33,345
34,383
35,421
36,467
37,548
38,635
39,744
40,873
41,988
42,1091
43,1244
44,1399
45,1623
46,1792
47,2087
48,2312
49,2586
