timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,12
11,12
12,15
13,17
14,17
15,17
16,17
17,19
18,25
19,32
20,39
21,41
22,46
23,50
24,59
25,68
26,81
27,87
28,93
29,115
30,127
31,144
32,169
33,202
34,225
35,261
36,310
37,330
38,356
39,400
40,461
41,505
42,566
43,652
44,776
45,934
46,1072
47,1219
48,1338
49,1513
