timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,5
11,6
12,6
13,6
14,8
15,8
16,8
17,11
18,11
19,11
20,14
21,19
22,20
23,21
24,25
25,30
26,30
27,31
28,40
29,60
30,62
31,69
32,88
33,98
34,105
35,106
36,116
37,128
38,149
39,176
40,202
41,228
42,254
43,307
44,337
45,367
46,398
47,432
48,478
49,539
