timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,5
7,6
8,9
9,10
10,11
11,11
12,11
13,11
14,11
15,11
16,15
17,21
18,22
19,23
20,31
21,35
22,40
23,43
24,51
25,54
26,58
27,64
28,80
29,88
30,104
31,119
32,137
33,166
34,173
35,189
36,205
37,232
38,255
39,276
40,296
41,342
42,395
43,463
44,525
45,595
46,665
47,754
48,813
49,877
