timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,8
9,10
10,10
11,10
12,10
13,10
14,10
15,11
16,11
17,11
18,23
19,29
20,29
21,39
22,47
23,48
24,48
25,48
26,55
27,73
28,85
29,101
30,126
31,146
32,168
33,183
34,200
35,207
36,224
37,241
38,301
39,372
40,453
41,505
42,580
43,653
44,723
45,774
46,846
47,957
48,1088
49,1224
