timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,8
11,10
12,12
13,12
14,12
15,12
16,12
17,12
18,12
19,14
20,16
21,21
22,36
23,37
24,42
25,47
26,48
27,52
28,55
29,56
30,68
31,83
32,91
33,113
34,121
35,128
36,156
37,170
38,201
39,214
40,229
41,249
42,272
43,314
44,374
45,425
46,515
47,604
48,656
49,715
