timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,5
12,8
13,10
14,10
15,10
16,10
17,10
18,10
19,10
20,11
21,17
22,25
23,40
24,46
25,46
26,46
27,46
28,49
29,55
30,58
31,84
32,125
33,148
34,161
35,181
36,195
37,219
38,229
39,262
40,308
41,348
42,401
43,494
44,587
45,697
46,802
47,887
48,962
49,1018
