timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,5
13,9
14,12
15,12
16,13
17,13
18,13
19,13
20,14
21,23
22,25
23,30
24,41
25,45
26,52
27,52
28,58
29,62
30,68
31,78
32,91
33,112
34,122
35,136
36,161
37,176
38,204
39,249
40,299
41,319
42,353
43,411
44,445
45,490
46,537
47,584
48,663
49,737
