timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,5
8,5
9,5
10,6
11,6
12,6
13,6
14,6
15,6
16,6
17,8
18,12
19,17
20,24
21,24
22,24
23,24
24,24
25,24
26,24
27,30
28,38
29,45
30,63
31,72
32,76
33,81
34,84
35,85
36,85
37,104
38,127
39,153
40,173
41,202
42,243
43,278
44,292
45,312
46,348
47,398
48,433
49,494
