timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,4
12,4
13,4
14,4
15,4
16,4
17,4
18,6
19,8
20,9
21,11
22,11
23,11
24,11
25,11
26,11
27,11
28,11
29,11
30,14
31,27
32,42
33,44
34,44
35,48
36,48
37,48
38,52
39,63
40,75
41,82
42,98
43,125
44,137
45,165
46,201
47,220
48,228
49,241
