timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,7
14,7
15,7
16,7
17,7
18,7
19,7
20,7
21,7
22,10
23,14
24,22
25,23
26,23
27,23
28,23
29,27
30,31
31,31
32,31
33,43
34,52
35,65
36,93
37,104
38,120
39,128
40,134
41,138
42,150
43,185
44,223
45,252
46,281
47,334
48,388
49,416
