timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,7
14,9
15,9
16,9
17,9
18,9
19,9
20,9
21,9
22,26
23,45
24,52
25,53
26,58
27,61
28,61
29,73
30,86
31,93
32,108
33,143
34,159
35,186
36,226
37,260
38,319
39,357
40,406
41,427
42,462
43,524
44,602
45,719
46,844
47,992
48,1123
49,1255
