timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,3
9,3
10,3
11,4
12,4
13,4
14,4
15,4
16,4
17,4
18,4
19,8
20,11
21,12
22,12
23,12
24,12
25,12
26,12
27,16
28,18
29,19
30,27
31,28
32,41
33,49
34,49
35,49
36,49
37,53
38,62
39,84
40,90
41,103
42,128
43,142
44,156
45,170
46,182
47,191
48,207
49,249
