timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,4
13,5
14,5
15,6
16,6
17,6
18,6
19,6
20,6
21,8
22,11
23,11
24,11
25,15
26,20
27,20
28,21
29,22
30,22
31,27
32,27
33,27
34,29
35,35
36,45
37,57
38,67
39,73
40,86
41,100
42,105
43,111
44,116
45,127
46,146
47,196
48,221
49,246
