timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,6
9,9
10,9
11,9
12,9
13,13
14,15
15,18
16,22
17,22
18,24
19,25
20,28
21,38
22,50
23,59
24,61
25,63
26,75
27,78
28,92
29,117
30,132
31,154
32,178
33,192
34,214
35,242
36,262
37,294
38,346
39,407
40,460
41,509
42,570
43,643
44,723
45,811
46,924
47,1047
48,1177
49,1273
