timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,4
7,8
8,8
9,8
10,8
11,8
12,10
13,10
14,12
15,15
16,25
17,29
18,35
19,38
20,38
21,38
22,45
23,50
24,53
25,79
26,84
27,97
28,101
29,127
30,150
31,169
32,191
33,230
34,249
35,286
36,337
37,374
38,443
39,509
40,566
41,629
42,702
43,867
44,972
45,1082
46,1243
47,1471
48,1646
49,1843
