timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,4
11,5
12,8
13,8
14,9
15,9
16,10
17,10
18,14
19,18
20,22
21,25
22,29
23,38
24,47
25,52
26,57
27,66
28,74
29,85
30,94
31,120
32,143
33,154
34,174
35,201
36,236
37,264
38,323
39,367
40,419
41,468
42,549
43,625
44,694
45,771
46,856
47,1020
48,1166
49,1287
