timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,6
11,14
12,15
13,15
14,15
15,15
16,15
17,15
18,22
19,27
20,31
21,39
22,40
23,47
24,59
25,67
26,71
27,74
28,81
29,93
30,107
31,121
32,164
33,199
34,216
35,243
36,274
37,302
38,327
39,373
40,457
41,532
42,568
43,676
44,807
45,940
46,1077
47,1182
48,1291
49,1405
