timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,6
11,6
12,9
13,9
14,9
15,9
16,9
17,11
18,11
19,11
20,11
21,11
22,23
23,32
24,39
25,39
26,42
27,42
28,45
29,61
30,77
31,98
32,117
33,117
34,133
35,154
36,180
37,195
38,216
39,269
40,327
41,365
42,432
43,510
44,575
45,632
46,705
47,776
48,862
49,985
