timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,5
8,8
9,8
10,9
11,10
12,10
13,10
14,10
15,10
16,12
17,17
18,20
19,32
20,35
21,38
22,39
23,42
24,46
25,47
26,49
27,52
28,57
29,81
30,109
31,132
32,136
33,155
34,167
35,170
36,178
37,206
38,236
39,261
40,302
41,353
42,413
43,499
44,571
45,642
46,714
47,787
48,841
49,930
