timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,5
14,10
15,13
16,13
17,13
18,13
19,14
20,14
21,14
22,14
23,18
24,25
25,26
26,38
27,48
28,56
29,59
30,65
31,65
32,67
33,75
34,81
35,92
36,106
37,124
38,147
39,180
40,209
41,226
42,241
43,269
44,307
45,331
46,383
47,461
48,520
49,581
