timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,6
14,6
15,6
16,6
17,6
18,6
19,6
20,6
21,6
22,6
23,6
24,8
25,16
26,24
27,25
28,25
29,26
30,26
31,26
32,26
33,28
34,36
35,41
36,48
37,58
38,69
39,82
40,89
41,89
42,105
43,117
44,125
45,137
46,152
47,174
48,192
49,225
