timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,3
9,3
10,3
11,6
12,6
13,6
14,6
15,6
16,6
17,10
18,10
19,10
20,10
21,10
22,11
23,17
24,17
25,21
26,27
27,28
28,28
29,39
30,49
31,60
32,62
33,74
34,77
35,87
36,98
37,125
38,142
39,156
40,187
41,222
42,243
43,271
44,312
45,379
46,435
47,472
48,526
49,586
